no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,full_date
1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,12,5,Corporate,1,0,2,79.0,2,05.12.2018
1,0,1,0,Meal Plan 1,1,Room_Type 1,5,2018,12,5,Complementary,1,2,8,0.0,1,05.12.2018
1,0,1,1,Meal Plan 1,1,Room_Type 1,5,2018,12,5,Corporate,0,0,0,88.0,1,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,6,2018,12,5,Online,0,0,0,88.4,1,05.12.2018
2,0,1,2,Not Selected,0,Room_Type 1,9,2018,12,5,Online,0,0,0,88.0,1,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,11,2018,12,5,Online,0,0,0,97.4,0,05.12.2018
2,0,1,0,Not Selected,0,Room_Type 1,12,2018,12,5,Online,0,0,0,88.0,0,05.12.2018
1,0,1,1,Not Selected,0,Room_Type 1,13,2018,12,5,Online,0,0,0,88.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
1,0,1,0,Meal Plan 1,1,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
1,0,1,1,Not Selected,0,Room_Type 1,13,2018,12,5,Online,0,0,0,88.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 4,13,2018,12,5,Online,0,0,0,66.71,0,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,14,2018,12,5,Online,0,0,0,70.88,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,14,2018,12,5,Corporate,0,0,0,67.0,0,05.12.2018
1,0,1,0,Meal Plan 1,0,Room_Type 1,14,2018,12,5,Corporate,0,0,0,67.0,0,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,15,2018,12,5,Online,1,0,2,96.9,0,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,12,5,Online,0,0,0,104.0,2,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,12,5,Online,0,0,0,104.0,2,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,12,5,Online,0,0,0,104.0,1,05.12.2018
2,0,1,2,Not Selected,0,Room_Type 1,20,2018,12,5,Online,0,0,0,88.0,1,05.12.2018
2,1,1,4,Meal Plan 1,0,Room_Type 1,24,2018,12,5,Online,0,0,0,78.15,1,05.12.2018
1,0,1,1,Meal Plan 1,0,Room_Type 4,26,2018,12,5,Online,0,0,0,87.78,1,05.12.2018
1,0,1,2,Not Selected,0,Room_Type 1,26,2018,12,5,Online,0,0,0,88.0,0,05.12.2018
2,0,1,3,Not Selected,0,Room_Type 1,30,2018,12,5,Online,0,0,0,74.8,1,05.12.2018
2,0,1,3,Not Selected,0,Room_Type 1,33,2018,12,5,Offline,0,0,0,59.5,0,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,12,5,Online,0,0,0,88.4,2,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,38,2018,12,5,Complementary,0,0,0,0.0,1,05.12.2018
2,0,1,3,Meal Plan 2,0,Room_Type 1,46,2018,12,5,Offline,0,0,0,98.0,0,05.12.2018
2,1,1,3,Meal Plan 1,0,Room_Type 1,50,2018,12,5,Online,0,0,0,81.56,2,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,51,2018,12,5,Online,0,0,0,108.0,2,05.12.2018
2,0,1,0,Not Selected,0,Room_Type 1,54,2018,12,5,Online,0,0,0,79.2,2,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,54,2018,12,5,Online,0,0,0,93.6,2,05.12.2018
2,0,1,3,Not Selected,0,Room_Type 1,57,2018,12,5,Online,0,0,0,74.8,1,05.12.2018
1,0,1,2,Meal Plan 1,0,Room_Type 1,61,2018,12,5,Online,1,0,1,67.91,2,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,12,5,Online,1,0,1,67.91,2,05.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,66,2018,12,5,Online,0,0,0,68.07,1,05.12.2018
2,0,1,2,Not Selected,0,Room_Type 1,71,2018,12,5,Online,0,0,0,79.2,1,05.12.2018
3,0,1,2,Meal Plan 1,0,Room_Type 4,73,2018,12,5,Online,0,0,0,140.0,2,05.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,73,2018,12,5,Offline,0,0,0,75.0,1,05.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,74,2018,12,5,Online,0,0,0,88.4,3,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,12,5,Offline,0,0,0,75.0,0,05.12.2018
2,2,1,2,Meal Plan 1,0,Room_Type 6,76,2018,12,5,Online,0,0,0,165.6,1,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,12,5,Offline,0,0,0,75.0,1,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,12,5,Offline,0,0,0,75.0,1,05.12.2018
2,0,1,1,Not Selected,0,Room_Type 1,96,2018,12,5,Online,0,0,0,79.2,2,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,98,2018,12,5,Online,0,0,0,93.6,2,05.12.2018
2,0,1,1,Meal Plan 1,0,Room_Type 1,98,2018,12,5,Online,0,0,0,93.6,3,05.12.2018
2,0,1,1,Not Selected,0,Room_Type 1,102,2018,12,5,Online,0,0,0,79.2,0,05.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,102,2018,12,5,Offline,0,0,0,68.0,0,05.12.2018
2,0,1,3,Meal Plan 2,0,Room_Type 1,112,2018,12,5,Online,0,0,0,126.3,2,05.12.2018
2,0,1,2,Meal Plan 1,0,Room_Type 1,147,2018,12,5,Online,0,0,0,90.0,0,05.12.2018
2,0,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,46.63,1,05.12.2018
1,1,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,65.11,2,05.12.2018
2,0,3,7,Not Selected,0,Room_Type 1,217,2018,12,5,Online,0,0,0,46.63,2,05.12.2018
3,0,1,2,Meal Plan 1,0,Room_Type 4,232,2018,12,5,Online,0,0,0,110.7,2,05.12.2018
1,0,1,2,Meal Plan 1,0,Room_Type 5,283,2018,12,5,Corporate,0,0,0,106.0,0,05.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,6,Corporate,1,1,3,79.0,0,06.12.2018
2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,12,6,Online,0,0,0,174.0,0,06.12.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,0,2018,12,6,Online,0,0,0,90.1,1,06.12.2018
1,0,0,2,Not Selected,0,Room_Type 1,1,2018,12,6,Online,0,0,0,78.0,1,06.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,12,6,Online,0,0,0,154.0,2,06.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,12,6,Online,0,0,0,72.38,1,06.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,12,6,Online,0,0,0,106.33,1,06.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,3,2018,12,6,Online,0,0,0,81.88,0,06.12.2018
1,0,0,2,Not Selected,0,Room_Type 1,6,2018,12,6,Online,0,0,0,79.2,0,06.12.2018
1,0,0,2,Not Selected,0,Room_Type 1,6,2018,12,6,Online,0,0,0,79.2,0,06.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 5,6,2018,12,6,Corporate,1,0,4,105.0,0,06.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,12,6,Online,0,0,0,18.0,1,06.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,12,6,Online,0,0,0,72.38,1,06.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,12,6,Online,0,0,0,72.38,1,06.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,11,2018,12,6,Online,0,0,0,88.0,0,06.12.2018
2,1,0,1,Meal Plan 1,0,Room_Type 1,11,2018,12,6,Online,0,0,0,124.0,0,06.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,11,2018,12,6,Online,0,0,0,97.0,0,06.12.2018
3,0,0,3,Meal Plan 1,0,Room_Type 4,13,2018,12,6,Online,0,0,0,154.0,0,06.12.2018
1,0,1,5,Meal Plan 1,0,Room_Type 1,14,2018,12,6,Online,0,0,0,76.78,0,06.12.2018
1,0,2,5,Meal Plan 1,0,Room_Type 1,14,2018,12,6,Online,0,0,0,90.1,0,06.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,6,Online,0,0,0,104.0,0,06.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2018,12,6,Online,0,0,0,89.89,1,06.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2018,12,6,Online,0,0,0,102.79,2,06.12.2018
2,0,2,5,Meal Plan 1,0,Room_Type 1,21,2018,12,6,Online,0,0,0,90.1,1,06.12.2018
1,0,2,5,Meal Plan 1,0,Room_Type 1,26,2018,12,6,Online,0,0,0,88.4,3,06.12.2018
2,0,0,3,Meal Plan 2,0,Room_Type 1,27,2018,12,6,Online,0,0,0,142.0,1,06.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,12,6,Corporate,1,0,11,88.0,1,06.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,27,2018,12,6,Online,0,0,0,74.8,1,06.12.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,36,2018,12,6,Offline,0,0,0,85.05,0,06.12.2018
2,0,1,5,Meal Plan 1,0,Room_Type 1,43,2018,12,6,Online,0,0,0,83.2,0,06.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,49,2018,12,6,Online,0,0,0,75.05,1,06.12.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,51,2018,12,6,Online,0,0,0,109.8,2,06.12.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,51,2018,12,6,Online,0,0,0,103.7,2,06.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 4,56,2018,12,6,Online,0,0,0,79.0,1,06.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 1,71,2018,12,6,Offline,0,0,0,105.0,0,06.12.2018
2,0,0,2,Not Selected,0,Room_Type 1,77,2018,12,6,Online,0,0,0,79.2,2,06.12.2018
2,0,0,2,Not Selected,0,Room_Type 1,77,2018,12,6,Online,0,0,0,79.2,2,06.12.2018
3,0,0,5,Meal Plan 1,0,Room_Type 4,88,2018,12,6,Online,0,0,0,140.0,1,06.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,88,2018,12,6,Online,0,0,0,88.0,0,06.12.2018
2,2,2,10,Meal Plan 1,0,Room_Type 6,92,2018,12,6,Online,0,0,0,147.9,4,06.12.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,94,2018,12,6,Online,0,0,0,109.8,0,06.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,99,2018,12,6,Online,0,0,0,74.8,1,06.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,101,2018,12,6,Online,0,0,0,79.2,1,06.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,102,2018,12,6,Online,0,0,0,86.4,2,06.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,102,2018,12,6,Online,0,0,0,126.0,0,06.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,102,2018,12,6,Online,0,0,0,86.4,2,06.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,103,2018,12,6,Online,0,0,0,126.0,0,06.12.2018
2,0,1,5,Meal Plan 1,0,Room_Type 1,109,2018,12,6,Online,0,0,0,88.4,3,06.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,112,2018,12,6,Online,0,0,0,97.75,1,06.12.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,112,2018,12,6,Online,0,0,0,100.3,2,06.12.2018
2,0,0,4,Meal Plan 2,0,Room_Type 1,113,2018,12,6,Online,0,0,0,117.3,3,06.12.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,133,2018,12,6,Online,0,0,0,100.3,1,06.12.2018
2,1,0,3,Meal Plan 1,0,Room_Type 1,280,2018,12,6,Online,0,0,0,94.5,2,06.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,280,2018,12,6,Online,0,0,0,78.3,2,06.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,303,2018,12,6,Online,0,0,0,73.95,1,06.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,348,2018,12,6,Offline,0,0,0,62.64,0,06.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,349,2018,12,6,Online,0,0,0,72.9,0,06.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,7,Online,0,0,0,83.2,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,0,2018,12,7,Online,0,0,0,108.88,2,07.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,7,Online,0,0,0,98.0,2,07.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,12,7,Online,0,0,0,88.0,1,07.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,1,2018,12,7,Online,0,0,0,100.47,0,07.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,4,2018,12,7,Online,0,0,0,88.0,0,07.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,4,2018,12,7,Online,0,0,0,88.26,2,07.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,12,7,Online,0,0,0,75.08,1,07.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,7,Online,0,0,0,94.0,0,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 5,5,2018,12,7,Offline,0,0,0,119.8,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,7,2018,12,7,Online,0,0,0,99.88,0,07.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 4,9,2018,12,7,Online,0,0,0,114.0,1,07.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,14,2018,12,7,Online,0,0,0,77.78,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,12,7,Online,0,0,0,106.33,0,07.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,12,7,Corporate,0,0,0,65.0,0,07.12.2018
2,0,2,4,Meal Plan 1,0,Room_Type 1,16,2018,12,7,Online,0,0,0,90.38,0,07.12.2018
2,0,2,8,Not Selected,0,Room_Type 1,16,2018,12,7,Online,0,0,0,75.99,0,07.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,20,2018,12,7,Online,0,0,0,81.3,0,07.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,23,2018,12,7,Online,0,0,0,88.0,2,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,7,Online,0,0,0,106.33,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,24,2018,12,7,Online,0,0,0,96.9,2,07.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 4,25,2018,12,7,Online,0,0,0,96.9,2,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,25,2018,12,7,Online,0,0,0,88.4,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,12,7,Online,0,0,0,113.0,2,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,27,2018,12,7,Online,0,0,0,171.44,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,12,7,Online,0,0,0,113.0,2,07.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,12,7,Online,0,0,0,104.0,2,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,12,7,Online,0,0,0,104.0,2,07.12.2018
1,0,2,7,Not Selected,0,Room_Type 1,35,2018,12,7,Online,0,0,0,79.2,0,07.12.2018
1,0,2,7,Not Selected,0,Room_Type 1,35,2018,12,7,Online,0,0,0,79.2,0,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,35,2018,12,7,Offline,0,0,0,68.0,0,07.12.2018
2,0,2,4,Meal Plan 1,0,Room_Type 1,36,2018,12,7,Online,0,0,0,104.0,2,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,12,7,Online,0,0,0,104.0,1,07.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,37,2018,12,7,Online,0,0,0,74.8,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,40,2018,12,7,Online,0,0,0,96.9,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,40,2018,12,7,Online,0,0,0,96.91,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,41,2018,12,7,Online,0,0,0,88.4,2,07.12.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,46,2018,12,7,Online,0,0,0,86.4,0,07.12.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,46,2018,12,7,Online,0,0,0,86.4,0,07.12.2018
2,0,0,3,Meal Plan 1,1,Room_Type 1,46,2018,12,7,Online,0,0,0,102.6,2,07.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,47,2018,12,7,Online,0,0,0,74.8,1,07.12.2018
2,0,0,4,Meal Plan 2,0,Room_Type 4,49,2018,12,7,Online,0,0,0,94.51,1,07.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,52,2018,12,7,Online,0,0,0,79.2,2,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,52,2018,12,7,Online,0,0,0,96.9,0,07.12.2018
0,2,0,3,Meal Plan 1,0,Room_Type 2,56,2018,12,7,Online,0,0,0,82.44,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,12,7,Online,0,0,0,93.6,0,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 2,56,2018,12,7,Online,0,0,0,82.44,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,12,7,Online,0,0,0,93.6,0,07.12.2018
1,1,0,4,Meal Plan 1,0,Room_Type 1,59,2018,12,7,Online,0,0,0,68.07,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 4,61,2018,12,7,Online,0,0,0,96.9,1,07.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 4,62,2018,12,7,Online,0,0,0,102.6,2,07.12.2018
3,0,0,2,Meal Plan 1,0,Room_Type 4,65,2018,12,7,Online,0,0,0,126.0,1,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,65,2018,12,7,Online,0,0,0,119.0,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,66,2018,12,7,Online,0,0,0,102.6,1,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,71,2018,12,7,Online,0,0,0,128.0,0,07.12.2018
2,0,1,4,Not Selected,0,Room_Type 1,71,2018,12,7,Online,0,0,0,74.8,1,07.12.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,76,2018,12,7,Offline,0,0,0,75.0,1,07.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,12,7,Offline,0,0,0,75.0,0,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,12,7,Online,0,0,0,88.4,2,07.12.2018
3,0,0,3,Meal Plan 1,0,Room_Type 1,79,2018,12,7,Offline,0,0,0,105.0,0,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,79,2018,12,7,Online,0,0,0,88.4,1,07.12.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,80,2018,12,7,Online,0,0,0,86.4,2,07.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,80,2018,12,7,Online,0,0,0,79.2,0,07.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,81,2018,12,7,Online,0,0,0,79.2,2,07.12.2018
2,1,0,4,Meal Plan 2,0,Room_Type 1,81,2018,12,7,Online,0,0,0,152.55,1,07.12.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,92,2018,12,7,Online,0,0,0,103.7,2,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,95,2018,12,7,Online,0,0,0,119.0,2,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 2,95,2018,12,7,Online,0,0,0,77.86,2,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 2,95,2018,12,7,Online,0,0,0,77.86,1,07.12.2018
2,2,0,4,Meal Plan 1,0,Room_Type 2,95,2018,12,7,Online,0,0,0,155.72,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,96,2018,12,7,Online,0,0,0,88.4,1,07.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,103,2018,12,7,Online,0,0,0,93.6,2,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,111,2018,12,7,Online,0,0,0,85.0,0,07.12.2018
2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,12,7,Online,0,0,0,90.0,1,07.12.2018
2,0,1,4,Not Selected,0,Room_Type 1,124,2018,12,7,Online,0,0,0,74.8,0,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,174,2018,12,7,Online,0,0,0,87.72,0,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,175,2018,12,7,Online,0,0,0,115.6,0,07.12.2018
2,0,0,4,Not Selected,0,Room_Type 1,205,2018,12,7,Online,0,0,0,63.75,0,07.12.2018
3,0,0,4,Meal Plan 1,0,Room_Type 4,259,2018,12,7,Online,0,0,0,104.55,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,73.95,1,07.12.2018
1,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,73.95,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,73.95,1,07.12.2018
2,0,0,4,Meal Plan 1,0,Room_Type 1,259,2018,12,7,Online,0,0,0,73.95,1,07.12.2018
2,0,1,4,Meal Plan 1,0,Room_Type 1,270,2018,12,7,Offline,0,0,0,68.0,0,07.12.2018
2,1,0,4,Meal Plan 1,0,Room_Type 1,278,2018,12,7,Online,0,0,0,89.25,1,07.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,2,2018,12,8,Online,0,0,0,84.0,1,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,12,8,Online,0,0,0,121.0,1,08.12.2018
2,2,0,2,Meal Plan 1,0,Room_Type 1,5,2018,12,8,Online,0,0,0,111.0,1,08.12.2018
2,1,0,2,Meal Plan 1,0,Room_Type 6,5,2018,12,8,Online,0,0,0,190.0,2,08.12.2018
2,1,0,2,Meal Plan 1,0,Room_Type 6,5,2018,12,8,Online,0,0,0,181.0,0,08.12.2018
1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,12,8,Corporate,1,0,1,67.0,1,08.12.2018
1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,12,8,Corporate,1,5,55,67.0,2,08.12.2018
1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,12,8,Corporate,1,0,4,67.0,0,08.12.2018
3,0,0,1,Meal Plan 1,0,Room_Type 4,8,2018,12,8,Online,0,0,0,154.0,0,08.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,12,8,Corporate,1,0,7,67.0,1,08.12.2018
1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,12,8,Corporate,1,0,1,65.0,0,08.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,13,2018,12,8,Online,0,0,0,88.0,0,08.12.2018
2,0,2,5,Not Selected,0,Room_Type 1,15,2018,12,8,Online,0,0,0,76.5,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Online,0,0,0,108.67,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Online,0,0,0,108.67,0,08.12.2018
2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Corporate,0,0,0,75.0,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Corporate,0,0,0,75.0,0,08.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,12,8,Online,0,0,0,100.38,0,08.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,12,8,Online,0,0,0,91.38,0,08.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,17,2018,12,8,Online,0,0,0,92.67,0,08.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,17,2018,12,8,Online,0,0,0,92.67,0,08.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 1,18,2018,12,8,Online,0,0,0,91.38,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2018,12,8,Online,0,0,0,108.67,0,08.12.2018
2,0,0,1,Not Selected,0,Room_Type 1,20,2018,12,8,Online,0,0,0,88.0,1,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Complementary,0,0,0,0.0,2,08.12.2018
2,0,2,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Online,0,0,0,90.78,1,08.12.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Complementary,0,0,0,0.0,1,08.12.2018
2,0,0,0,Meal Plan 1,0,Room_Type 4,23,2018,12,8,Online,0,0,0,0.0,1,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,23,2018,12,8,Online,0,0,0,108.67,1,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,8,Online,0,0,0,86.93,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,24,2018,12,8,Online,0,0,0,94.93,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 4,24,2018,12,8,Online,0,0,0,94.93,0,08.12.2018
2,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,12,8,Online,0,0,0,96.9,2,08.12.2018
2,0,0,3,Not Selected,0,Room_Type 1,30,2018,12,8,Online,0,0,0,88.0,2,08.12.2018
1,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,12,8,Offline,0,0,0,67.68,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,12,8,Offline,0,0,0,74.88,0,08.12.2018
2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,12,8,Online,0,0,0,104.0,1,08.12.2018
2,2,0,3,Meal Plan 1,0,Room_Type 6,34,2018,12,8,Online,0,0,0,174.0,1,08.12.2018
